poop_id,extraction_date,extraction_observerID,extraction_volume,weigh_date,weigh_observerID,hair,contaminants,mass_g,extra,extractID
K0964,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,bracts removed,0.038,NA,5914
K0982,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.021,NA,5915
K1005,NA,NA,1000,2016-11-30,NA,NA,NA,0.051,NA,5916
K1007,NA,NA,1000,2017-01-12,Zainab Almusawi,FALSE,needles removed,0.045,NA,5917
K1026,NA,NA,1000,2016-11-22,NA,FALSE,NA,0.05,NA,5918
K1029,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.049,NA,5919
K1037,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.05,NA,5920
K1045,NA,NA,1000,2016-11-22,NA,FALSE,leaves and needles removed,0.049,NA,5921
K1050,NA,NA,1000,2017-01-19,Zainab Almusawi,FALSE,bracts removed,0.049,NA,5922
K1054,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.048,NA,5923
K1063,NA,NA,1000,2016-11-18,NA,FALSE,bracts removed,0.05,NA,5924
K1088,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.052,NA,5925
K1090,NA,NA,1000,2017-03-10,NA,FALSE,NA,0.052,NA,5926
K1100,NA,NA,1000,2017-03-10,NA,FALSE,NA,0.049,NA,5927
K1107,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.051,NA,5928
K1111,NA,NA,1000,2016-11-18,NA,FALSE,needles removed,0.052,NA,5929
K1127,NA,NA,1000,2016-11-18,NA,FALSE,needles removed,0.05,NA,5930
K1147,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.053,NA,5931
K1172,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.046,NA,5932
K1190,NA,NA,1000,2017-01-19,NA,FALSE,NA,0.052,NA,5933
K1202,NA,NA,1000,2016-12-07,NA,FALSE,NA,0.052,NA,5934
K1206,NA,NA,1000,2016-11-22,NA,FALSE,NA,0.049,NA,5935
K1210,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.03,NA,5936
K1235,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.05,NA,5937
K1246,NA,NA,1000,2017-01-18,NA,TRUE,Bracts removed,0.05,NA,5938
K1248,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.05,NA,5939
K1254,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,NA,0.046,NA,5940
K1301,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.046,NA,5941
K1318,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,leaves removed,0.05,NA,5942
K1319,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.054,NA,5943
K1329,NA,NA,1000,2017-01-18,NA,FALSE,needles removed,0.05,NA,5944
K1338,NA,NA,1000,2017-02-06,Zainab Almusawi,NA,leaves removed,0.04,NA,5945
K1339,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.051,NA,5946
K1375,2018-03-01,Mark Castaneda,1000,2018-01-19,Mark Castaneda,FALSE,NA,0.05,TRUE,5947
K1387,NA,NA,1000,2016-12-08,Zainab Almusawi,NA,needles removed,0.052,NA,5948
K1399,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,NA,0.052,NA,5949
K1407,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,bracts removed,0.05,NA,5950
K1411,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.051,NA,5951
K1412,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,bracts removed,0.052,NA,5952
K1418,2018-03-01,Mark Castaneda,1000,2018-01-19,Mark Castaneda,TRUE,NA,0.05,TRUE,5953
K1419,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.049,NA,5954
K1437,2018-03-01,Mark Castaneda,1000,2018-01-18,Alexandra Geiger,FALSE,NA,0.052,TRUE,5955
K1441,NA,NA,1000,2017-01-18,NA,TRUE,Bracts removed,0.048,NA,5956
K1473,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.05,NA,5957
K1502,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,leaves removed,0.05,NA,5958
K1522,NA,NA,1000,2017-01-18,NA,TRUE,NA,0.05,NA,5959
K1533,NA,NA,1000,2017-01-26,Zainab Almusawi,TRUE,NA,0.049,NA,5960
K1534,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.042,NA,5961
K1539,NA,NA,1000,2017-01-19,NA,FALSE,NA,0.048,NA,5962
K1544,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.053,NA,5963
K1547,NA,NA,1000,2017-01-26,Zainab Almusawi,TRUE,bracts removed,0.049,NA,5964
K1555,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.053,NA,5965
K1585,NA,NA,1000,2017-01-19,NA,TRUE,bracts removed,0.05,NA,5966
K1586,NA,NA,1000,2017-01-19,Zainab Almusawi,TRUE,bracts removed,0.054,NA,5967
K1602,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.052,NA,5968
K1617,NA,NA,1000,2017-01-19,NA,FALSE,NA,0.046,NA,5969
K1623,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.053,NA,5970
K1628,NA,NA,1000,2017-01-19,NA,FALSE,needles removed,0.021,NA,5971
K1632,NA,NA,1000,2017-01-18,NA,TRUE,needles removed,0.051,NA,5972
K1649,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.048,NA,5973
K1663,2018-03-01,Mark Castaneda,1000,2018-01-18,Alexandra Geiger,FALSE,NA,0.025,FALSE,5974
K1678,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,5975
K1688,NA,NA,1000,2017-01-19,NA,TRUE,needles removed,0.052,NA,5976
K1703,NA,NA,1000,2017-01-18,NA,FALSE,bract and needles removed,0.031,NA,5977
K1722,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.048,NA,5978
K1744,NA,NA,1000,2017-02-20,Zainab Almusawi,NA,NA,0.051,NA,5979
K1770,NA,NA,1000,2016-11-22,NA,FALSE,NA,0.0496,NA,5980
K1782,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bracts removed,0.052,NA,5981
K1786,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.049,NA,5982
K1796,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.034,NA,5983
K1801,NA,NA,1000,2017-01-19,NA,FALSE,Bracts removed,0.054,NA,5984
K1832,NA,NA,1000,2017-01-23,Zainab Almusawi,TRUE,needles removed,0.055,NA,5985
K1834,NA,NA,1000,2017-02-07,Zainab Almusawi,FALSE,bract and leaves removed,0.052,NA,5986
K1836,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,5987
K1838,NA,NA,1000,2017-01-19,Zainab Almusawi,TRUE,bracts removed,0.05,NA,5988
K1840,NA,NA,1000,2017-01-19,NA,FALSE,bracts removed,0.031,NA,5989
K1849,NA,NA,1000,2017-01-30,Zainab Almusawi,TRUE,bract and needles removed,0.047,NA,5990
K1852,NA,NA,1000,2016-11-17,NA,FALSE,bract and needles removed,0.05,NA,5991
K1863,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.05,NA,5992
K1871,NA,NA,1000,2016-11-22,NA,FALSE,leaves removed,0.05,NA,5993
K1890,NA,NA,1000,2017-01-12,Zainab Almusawi,NA,bracts removed,0.052,NA,5994
K1892,NA,NA,1000,2017-01-30,Zainab Almusawi,TRUE,bracts removed,0.046,NA,5995
K1894,NA,NA,1000,2016-11-17,NA,FALSE,NA,0.051,NA,5996
K1900,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.054,NA,5997
K1902,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.019,NA,5998
K1909,NA,NA,1000,2017-01-19,NA,TRUE,NA,0.05,NA,5999
K1914,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.05,NA,6000
K1915,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.051,NA,6001
K1924,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.02,NA,6002
K1930,NA,NA,1000,2016-11-18,NA,FALSE,bracts removed,0.051,NA,6003
K1939,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.051,NA,6004
K1944,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.048,NA,6005
K1949,NA,NA,1000,2016-11-18,NA,FALSE,bracts removed,0.05,NA,6006
K1953,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.05,NA,6007
K1957,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.053,TRUE,6008
K1987,NA,NA,1000,2017-01-19,NA,TRUE,Bracts removed,0.05,NA,6009
K2008,2018-03-01,Mark Castaneda,1000,2018-01-18,Alexandra Geiger,FALSE,NA,0.044,FALSE,6010
K2034,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,NA,0.05,NA,6011
K2035,NA,NA,1000,2016-11-17,NA,TRUE,bracts removed,0.051,NA,6012
K2039,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.05,NA,6013
K2047,NA,NA,1000,2017-01-19,Zainab Almusawi,FALSE,bract and needles removed,0.05,NA,6014
K2052,NA,NA,1000,2017-01-19,Zainab Almusawi,NA,bract and needles removed,0.051,NA,6015
K2053,NA,NA,1000,2017-01-19,NA,FALSE,Bracts removed,0.034,NA,6016
K2055,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.045,NA,6017
K2072,NA,NA,1000,2017-02-22,NA,TRUE,NA,0.052,NA,6018
K2078,NA,NA,1000,2016-11-18,NA,FALSE,bracts removed,0.051,NA,6019
K2080,NA,NA,1000,2016-11-22,NA,FALSE,NA,0.051,NA,6020
K2082,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,6021
K2095,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.051,NA,6022
K2113,NA,NA,1000,2016-12-07,NA,TRUE,NA,0.051,NA,6023
K2125,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.052,NA,6024
K2142,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.051,NA,6025
K2152,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.031,NA,6026
K2158,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.048,NA,6027
K2162,NA,NA,1000,2017-01-19,NA,TRUE,Bracts removed,0.051,NA,6028
K2163,NA,NA,1000,2017-01-19,Zainab Almusawi,TRUE,bract and needles removed,0.054,NA,6029
K2170,NA,NA,1000,2016-11-20,NA,FALSE,bracts removed,0.052,NA,6030
K2171,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.049,NA,6031
K2173,NA,NA,1000,2016-11-30,NA,FALSE,leaves removed,0.05,NA,6032
K2184,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.052,NA,6033
K2190,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.049,TRUE,6034
K2194,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.047,NA,6035
K2214,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.052,NA,6036
K2242,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.051,NA,6037
K2244,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.05,NA,6038
K2248,NA,NA,1000,2017-01-17,Zainab Almusawi,TRUE,needles removed,0.05,NA,6039
K2310,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.024,NA,6040
K2329,NA,NA,1000,2017-02-20,Zainab Almusawi,NA,needles removed,0.052,NA,6041
K2335,NA,NA,1000,2016-11-22,NA,TRUE,NA,0.047,NA,6042
K2341,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.003,NA,6043
K2342,NA,NA,1000,2016-11-17,NA,FALSE,bract and needles removed,0.051,NA,6044
K2348,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,leaves removed,0.017,NA,6045
K2351,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.048,NA,6046
K2354,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,NA,0.049,NA,6047
K2355,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,bracts removed,0.051,NA,6048
K2357,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,NA,0.009,NA,6049
K2360,NA,NA,1000,2017-01-17,Zainab Almusawi,TRUE,bracts removed,0.05,NA,6050
K2366,NA,NA,1000,2017-01-19,NA,FALSE,Bracts removed,0.049,NA,6051
K2369,NA,NA,1000,2016-11-22,NA,FALSE,leaves removed,0.039,NA,6052
K2373,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,leaves removed,0.051,NA,6053
K2379,NA,NA,1000,2016-11-22,NA,FALSE,leaves removed,0.032,NA,6054
K2381,NA,NA,1000,2017-01-19,Zainab Almusawi,NA,bracts removed,0.046,NA,6055
K2392,NA,NA,1000,2017-03-09,NA,FALSE,bracts removed,0.049,NA,6056
K2408,NA,NA,1000,2016-11-30,NA,TRUE,bract and leaves removed,0.05,NA,6057
K2411,NA,NA,1000,2016-11-17,NA,FALSE,bracts removed,0.049,NA,6058
K2427,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.05,NA,6059
K2431,NA,NA,1000,2017-02-22,NA,TRUE,bracts removed,0.048,NA,6060
K2445,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.049,NA,6061
K2446,NA,NA,1000,2016-11-20,NA,FALSE,bracts removed,0.05,NA,6062
K2501,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.046,NA,6063
K2502,NA,NA,1000,2016-11-30,NA,FALSE,"bract, leaf, and needle removed",0.049,NA,6064
K2503,NA,NA,1000,2017-01-19,NA,FALSE,bracts removed,0.052,NA,6065
K2507,NA,NA,1000,2017-01-26,Zainab Almusawi,TRUE,bracts removed,0.051,NA,6066
K2514,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.051,NA,6067
K2515,NA,NA,1000,2016-12-07,NA,FALSE,bracts removed,0.049,NA,6068
K2518,NA,NA,1000,2016-12-07,Zainab Almusawi,TRUE,bract and needles removed,0.05,NA,6069
K2524,NA,NA,1000,2017-02-22,NA,TRUE,NA,0.052,NA,6070
K2569,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.048,NA,6071
K2570,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.013,NA,6072
K2573,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.051,NA,6073
K2574,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.048,NA,6074
K2587,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,bracts removed,0.049,NA,6075
K2599,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.051,NA,6076
K2607,NA,NA,1000,2017-01-18,NA,FALSE,needles removed,0.054,NA,6077
K2615,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.05,NA,6078
K2617,NA,NA,1000,2017-01-18,NA,FALSE,bract and needles removed,0.048,NA,6079
K2624,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,NA,0.051,NA,6080
K2631,NA,NA,1000,2017-02-07,Zainab Almusawi,NA,NA,0.041,NA,6081
K2638,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.048,NA,6082
K2643,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bract and needles removed,0.052,NA,6083
K2648,NA,NA,1000,2017-03-09,NA,FALSE,bracts removed,0.051,NA,6084
K2654,NA,NA,1000,2017-01-18,NA,FALSE,NA,0.048,NA,6085
K2655,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,needles removed,0.05,NA,6086
K2660,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,needles removed,0.05,NA,6087
K2666,NA,NA,1000,2016-11-18,NA,FALSE,needles removed,0.048,NA,6088
K2674,NA,NA,1000,2016-12-07,Zainab Almusawi,FALSE,bracts removed,0.053,NA,6089
K2677,NA,NA,1000,2016-12-07,NA,FALSE,NA,0.05,NA,6090
K2681,NA,NA,1000,2017-02-20,Zainab Almusawi,TRUE,bracts removed,0.052,NA,6091
K2687,NA,NA,1000,2017-02-06,Zainab Almusawi,FALSE,bract and leaves removed,0.05,NA,6092
K2690,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,needles removed,0.046,NA,6093
K2692,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.043,NA,6094
K2694,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,bract and needles removed,0.052,NA,6095
K2698,NA,NA,1000,2016-12-08,Zainab Almusawi,FALSE,NA,0.052,NA,6096
K2710,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.035,NA,6097
K2711,NA,NA,1000,2016-12-07,NA,FALSE,leaves removed,0.051,NA,6098
K2721,NA,NA,1000,2017-01-26,Zainab Almusawi,FALSE,bracts removed,0.049,NA,6099
K2723,NA,NA,1000,2017-01-19,NA,TRUE,bracts removed,0.053,NA,6100
K2725,NA,NA,1000,2017-02-20,Zainab Almusawi,TRUE,bracts removed,0.051,NA,6101
K2737,NA,NA,1000,2017-02-07,Zainab Almusawi,TRUE,leaves removed,0.051,NA,6102
K2752,NA,NA,1000,2017-01-12,Zainab Almusawi,NA,needles removed,0.048,NA,6103
K2758,NA,NA,1000,2016-11-17,NA,TRUE,bract and needles removed,0.05,NA,6104
K2780,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,bracts removed,0.049,NA,6105
K2803,NA,NA,1000,2017-02-20,Zainab Almusawi,FALSE,bracts removed,0.052,NA,6106
K2809,NA,NA,1000,2017-01-30,Zainab Almusawi,NA,bracts removed,0.052,NA,6107
K2815,NA,NA,1000,2016-11-20,NA,FALSE,needles removed,0.043,NA,6108
K2831,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.013,NA,6109
K2832,NA,NA,1000,2017-03-09,NA,FALSE,bracts removed,0.055,NA,6110
K2839,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.049,NA,6111
K2847,NA,NA,1000,2017-02-07,Zainab Almusawi,FALSE,NA,0.05,NA,6112
K2854,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.04,NA,6113
K2888,NA,NA,1000,2017-02-07,Zainab Almusawi,NA,bract and leaves removed,0.052,NA,6114
K2889,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.051,NA,6115
K2893,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,6116
K2914,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,bract and needles removed,0.048,NA,6117
K2917,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bracts removed,0.054,NA,6118
K2939,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.049,NA,6119
K2947,NA,NA,1000,2016-12-07,Zainab Almusawi,FALSE,needles removed,0.052,NA,6120
K2952,NA,NA,1000,2017-01-18,NA,FALSE,Bracts removed,0.051,NA,6121
K2958,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.052,NA,6122
K2976,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bracts removed,0.046,NA,6123
K2983,NA,NA,1000,2017-02-20,Zainab Almusawi,FALSE,NA,0.034,NA,6124
K2988,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.048,NA,6125
K3005,NA,NA,1000,2017-02-07,Zainab Almusawi,TRUE,bract and needles removed,0.048,NA,6126
K3008,NA,NA,1000,2017-01-12,Zainab Almusawi,FALSE,needles removed,0.052,NA,6127
K3012,NA,NA,1000,2017-01-19,NA,TRUE,needles removed,0.05,NA,6128
K3014,NA,NA,1000,2017-02-22,NA,TRUE,bracts removed,0.039,NA,6129
K3023,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.052,NA,6130
K3024,NA,NA,1000,2016-11-30,NA,FALSE,NA,0.052,NA,6131
K3034,NA,NA,1000,2017-01-30,Zainab Almusawi,TRUE,bracts removed,0.05,NA,6132
K3035,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.041,NA,6133
K3042,NA,NA,1000,2017-02-20,Zainab Almusawi,NA,NA,0.05,NA,6134
K3046,2018-03-01,Mark Castaneda,1000,2018-01-19,Mark Castaneda,FALSE,needles removed,0.049,TRUE,6135
K3053,NA,NA,1000,2017-01-12,Zainab Almusawi,FALSE,NA,0.052,NA,6136
K3064,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.051,NA,6137
K3080,NA,NA,1000,2016-11-18,NA,FALSE,NA,0.049,NA,6138
K3081,NA,NA,1000,2016-11-20,NA,FALSE,bracts removed,0.048,NA,6139
K3095,NA,NA,1000,2016-11-17,NA,FALSE,bracts removed,0.049,NA,6140
K3096,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.048,NA,6141
K3104,NA,NA,1000,2016-12-07,Zainab Almusawi,FALSE,NA,0.051,NA,6142
K3114,NA,NA,1000,2016-12-07,Zainab Almusawi,TRUE,leaves removed,0.05,NA,6143
K3119,NA,NA,1000,2017-01-17,NA,FALSE,NA,0.049,NA,6144
K3142,NA,NA,1000,2016-12-08,Zainab Almusawi,NA,NA,0.048,NA,6145
K3147,NA,NA,1000,2016-11-17,NA,FALSE,bracts removed,0.05,NA,6146
K3178,NA,NA,1000,2017-02-22,NA,FALSE,bracts removed,0.05,NA,6147
K3181,NA,NA,1000,2017-02-22,NA,TRUE,bracts removed,0.052,NA,6148
K3191,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,6149
K3203,NA,NA,1000,2017-01-12,Zainab Almusawi,FALSE,NA,0.052,NA,6150
K3212,NA,NA,1000,2016-12-07,Zainab Almusawi,NA,bracts removed,0.027,NA,6151
K3240,NA,NA,1000,2017-02-20,Zainab Almusawi,TRUE,bracts removed,0.052,NA,6152
K3261,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,needles removed,0.052,NA,6153
K3263,NA,NA,1000,2017-01-30,Zainab Almusawi,NA,NA,0.019,NA,6154
K3266,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,NA,0.049,NA,6155
K3269,NA,NA,1000,2016-12-08,Zainab Almusawi,NA,NA,0.052,NA,6156
K3270,NA,NA,1000,2016-12-07,Zainab Almusawi,TRUE,"bract, leaf, and needle removed",0.051,NA,6157
K3278,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bract and needles removed,0.052,NA,6158
K3286,NA,NA,1000,2017-02-22,NA,FALSE,NA,0.021,NA,6159
K3291,NA,NA,1000,2017-02-07,Zainab Almusawi,NA,bract and leaves removed,0.051,NA,6160
K3322,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,NA,0.05,NA,6161
K3325,NA,NA,1000,NA,Zainab Almusawi,FALSE,needles removed,0.052,NA,6162
K3330,NA,NA,1000,2017-01-19,NA,FALSE,needles removed,0.05,NA,6163
K3342,NA,NA,1000,2017-02-20,Zainab Almusawi,NA,NA,0.046,NA,6164
K3346,NA,NA,1000,2017-02-06,Zainab Almusawi,FALSE,NA,0.002,NA,6165
K3349,NA,NA,1000,2017-01-12,Zainab Almusawi,NA,bracts removed,0.051,NA,6166
K3352,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,NA,0.05,NA,6167
K3361,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.052,NA,6168
K3362,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bract and needles removed,0.049,NA,6169
K3367,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.035,NA,6170
K3369,NA,NA,1000,2017-02-20,Zainab Almusawi,NA,NA,0.011,NA,6171
K3379,NA,NA,1000,2017-03-10,NA,FALSE,NA,0.05,NA,6172
K3380,NA,NA,1000,2016-11-17,NA,FALSE,bracts removed,0.051,NA,6173
K3381,2018-03-01,Mark Castaneda,1000,2018-01-22,Alexandra Geiger,FALSE,NA,0.053,TRUE,6174
K3403,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,NA,0.048,NA,6175
K3405,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,bract and needles removed,0.052,NA,6176
K3418,NA,NA,1000,2017-02-20,Zainab Almusawi,FALSE,NA,0.052,NA,6177
K3420,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.045,NA,6178
K3424,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,NA,0.052,NA,6179
K3425,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.049,NA,6180
K3435,NA,NA,1000,2017-01-12,Zainab Almusawi,NA,bract and needles removed,0.021,NA,6181
K3440,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.051,NA,6182
K3449,NA,NA,1000,2017-01-18,NA,FALSE,needles removed,0.054,NA,6183
K3451,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,bract and needles removed,0.048,NA,6184
K3459,NA,NA,1000,2016-12-07,NA,FALSE,NA,0.051,NA,6185
K3475,NA,NA,1000,2017-02-20,Zainab Almusawi,FALSE,NA,0.051,NA,6186
K3487,NA,NA,1000,2016-11-30,NA,TRUE,NA,0.028,NA,6187
K3503,NA,NA,1000,2016-12-07,NA,FALSE,NA,0.052,NA,6188
K3522,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,NA,0.05,NA,6189
K3531,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.05,NA,6190
K3532,NA,NA,1000,2017-01-26,Zainab Almusawi,TRUE,bracts removed,0.05,NA,6191
K3533,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bract and needles removed,0.05,NA,6192
K3538,NA,NA,1000,2016-12-07,Zainab Almusawi,FALSE,bract and needles removed,0.048,NA,6193
K3566,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.049,NA,6194
K3576,NA,NA,1000,2017-01-21,Zainab Almusawi,FALSE,NA,0.052,NA,6195
K3578,NA,NA,1000,2017-02-20,Zainab Almusawi,TRUE,bracts removed,0.042,NA,6196
K3593,NA,NA,1000,2017-02-21,Zainab Almusawi,FALSE,NA,0.049,NA,6197
K3596,NA,NA,1000,2016-11-20,NA,FALSE,NA,0.051,NA,6198
K3601,NA,NA,1000,2017-03-09,NA,FALSE,NA,0.052,NA,6199
K3607,NA,NA,1000,2016-11-30,NA,FALSE,leaves and needles removed,0.051,NA,6200
K3611,NA,NA,1000,2017-01-17,NA,FALSE,"bract, leaf, and needles removed",0.051,NA,6201
K3635,NA,NA,1000,2017-03-15,Matt Mallozzi,NA,Bracts removed,0.039,NA,6202
K3648,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,needles removed,0.052,NA,6203
K3661,NA,NA,1000,2017-01-17,Zainab Almusawi,NA,"bract, leaf, and needles removed",0.051,NA,6204
K3725,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,bracts removed,0.053,NA,6205
K3727,NA,NA,1000,2016-12-07,NA,FALSE,NA,0.051,NA,6206
K3728,2018-03-01,Mark Castaneda,1000,2018-01-18,Alexandra Geiger,FALSE,NA,0.053,TRUE,6207
K3731,NA,NA,1000,2017-02-07,Zainab Almusawi,FALSE,NA,0.05,NA,6208
K3747,NA,NA,1000,2016-12-07,Zainab Almusawi,FALSE,bract and leaves removed,0.05,NA,6209
K3751,NA,NA,1000,2017-01-17,Zainab Almusawi,FALSE,"bract, leaf, and needle removed",0.051,NA,6210
K3755,NA,NA,1000,2017-02-21,Zainab Almusawi,NA,leaves removed,0.049,NA,6211
K3759,NA,NA,1000,2016-11-18,NA,FALSE,needles removed,0.051,NA,6212
K3760,NA,NA,1000,2017-03-10,NA,TRUE,bracts removed,0.051,NA,6213
